Iteraciones,Energia_liberada,Energia_total
6498700,0.000000,0.273169
6498800,0.000000,0.254513
6498900,0.000000,0.253313
6499000,0.000000,0.243508
6499100,0.000000,0.242630
6499200,0.000000,0.237580
6499300,0.000000,0.262303
6499400,0.000000,0.276667
6499500,0.000000,0.270095
6499600,0.000000,0.276686
6499700,0.000000,0.254527
6499800,0.000000,0.233282
6499900,0.000000,0.239127
6500000,0.000000,0.239883
6500100,0.000000,0.241133
6500200,0.000000,0.249673
6500300,0.000000,0.274635
6500400,0.000000,0.272311
6500500,0.000000,0.284829
6500600,0.000000,0.271705
6500700,0.000000,0.256095
6500800,0.000000,0.243777
6500900,0.000000,0.242273
6501000,0.000000,0.240262
6501100,0.000000,0.251867
6501200,0.000000,0.261610
6501300,0.000000,0.228187
6501400,0.000000,0.235545
6501500,0.000000,0.233226
6501600,0.000000,0.241685
6501700,0.000000,0.247131
6501800,0.000000,0.245306
6501900,0.000000,0.245641
6502000,0.000000,0.266359
6502100,0.000000,0.255742
6502200,0.000000,0.258480
6502300,0.000000,0.271922
6502400,0.000000,0.252957
6502500,0.000000,0.238494
6502600,0.000000,0.266909
6502700,0.000000,0.253128
6502800,0.000000,0.242141
6502900,0.000000,0.225808
6503000,0.000000,0.260649
6503100,0.000000,0.254654
6503200,0.000000,0.253686
6503300,0.000000,0.260363
6503400,0.000000,0.246901
6503500,0.000000,0.240867
6503600,0.000000,0.226225
6503700,0.000000,0.257116
6503800,0.000000,0.275743
6503900,0.000000,0.258826
6504000,0.000000,0.267806
6504100,0.000000,0.234422
6504200,0.000000,0.226259
6504300,0.000000,0.247496
6504400,0.000000,0.264720
6504500,0.000000,0.253988
6504600,0.000000,0.259147
6504700,0.000000,0.260645
6504800,0.000000,0.259251
6504900,0.000000,0.252390
6505000,0.000000,0.251694
6505100,0.000000,0.282521
6505200,0.000000,0.298903
6505300,0.000000,0.264072
6505400,0.000000,0.249556
6505500,0.000000,0.237985
6505600,0.000000,0.233119
6505700,0.000000,0.267006
6505800,0.000000,0.266522
6505900,0.000000,0.271877
6506000,0.000000,0.259690
6506100,0.000000,0.249215
6506200,0.000000,0.243603
6506300,0.000000,0.233699
6506400,0.000000,0.241245
6506500,0.000000,0.242729
6506600,0.000000,0.264766
6506700,0.000000,0.262748
6506800,0.000000,0.254678
6506900,0.000000,0.248889
6507000,0.000000,0.279373
6507100,0.000000,0.273874
6507200,0.000000,0.279799
6507300,0.000000,0.271371
6507400,0.000000,0.289560
6507500,0.000000,0.283304
6507600,0.000000,0.264114
6507700,0.000000,0.272958
6507800,0.000000,0.255785
6507900,0.000000,0.243215
6508000,0.000000,0.234893
6508100,0.000000,0.273942
6508200,0.000000,0.270101
6508300,0.000000,0.237764
6508400,0.000000,0.263234
6508500,0.000000,0.252907
6508600,0.000000,0.239570
6508700,0.000000,0.249195
6508800,0.000000,0.247961
6508900,0.000000,0.272895
6509000,0.000000,0.270239
6509100,0.000000,0.265207
6509200,0.000000,0.242258
6509300,0.000000,0.228488
6509400,0.000000,0.264490
6509500,0.000000,0.240760
6509600,0.000000,0.236575
6509700,0.000000,0.254312
6509800,0.000000,0.253692
6509900,0.000000,0.287264
6510000,0.000000,0.291080
6510100,0.000000,0.295390
6510200,0.000000,0.313232
6510300,0.000000,0.281761
6510400,0.000000,0.261683
6510500,0.000000,0.253692
6510600,0.000000,0.251612
6510700,0.000000,0.233298
6510800,0.000000,0.232637
6510900,0.000000,0.237752
6511000,0.000000,0.268879
6511100,0.000000,0.289564
6511200,0.000000,0.281924
6511300,0.000000,0.279034
6511400,0.000000,0.262615
6511500,0.000000,0.296891
6511600,0.000000,0.268958
6511700,0.000000,0.244095
6511800,0.000000,0.270415
6511900,0.000000,0.239309
6512000,0.000000,0.251538
6512100,0.000000,0.266393
6512200,0.000000,0.251697
6512300,0.000000,0.234640
6512400,0.000000,0.260064
6512500,0.000000,0.238257
6512600,0.000000,0.249961
6512700,0.000000,0.262611
6512800,0.000000,0.273313
6512900,0.000000,0.281361
6513000,0.000000,0.286678
6513100,0.000000,0.265542
6513200,0.000000,0.250397
6513300,0.000000,0.301365
6513400,0.000000,0.296802
6513500,0.000000,0.272844
6513600,0.000000,0.267699
6513700,0.000000,0.262954
6513800,0.000000,0.262784
6513900,0.000000,0.220343
6514000,0.000000,0.246795
6514100,0.000000,0.289829
6514200,0.000000,0.303165
6514300,0.000000,0.293967
6514400,0.000000,0.288005
6514500,0.000000,0.304019
6514600,0.000000,0.289011
6514700,0.000000,0.288513
6514800,0.000000,0.229603
6514900,0.000000,0.245455
6515000,0.000000,0.261740
6515100,0.000000,0.227834
6515200,0.000000,0.229835
6515300,0.000000,0.251083
6515400,0.000000,0.256458
6515500,0.000000,0.267730
6515600,0.000000,0.258802
6515700,0.000000,0.274371
6515800,0.000000,0.277457
6515900,0.000000,0.267999
6516000,0.000000,0.264961
6516100,0.000000,0.254995
6516200,0.000000,0.262747
6516300,0.000000,0.298377
6516400,0.000000,0.280610
6516500,0.000000,0.283498
6516600,0.000000,0.260396
6516700,0.000000,0.308667
6516800,0.000000,0.270155
6516900,0.000000,0.254435
6517000,0.000000,0.268771
6517100,0.000000,0.253852
6517200,0.000000,0.250243
6517300,0.000000,0.257266
6517400,0.000000,0.286186
6517500,0.000000,0.267693
6517600,0.000000,0.248605
6517700,0.000000,0.281266
6517800,0.000000,0.268578
6517900,0.000000,0.261067
6518000,0.000000,0.254968
6518100,0.000000,0.231444
6518200,0.000000,0.233757
6518300,0.000000,0.227584
6518400,0.000000,0.225027
6518500,0.000000,0.240842
6518600,0.000000,0.233058
6518700,0.000000,0.268500
6518800,0.000000,0.276418
6518900,0.000000,0.268215
6519000,0.000000,0.263055
6519100,0.000000,0.264777
6519200,0.000000,0.263800
6519300,0.000000,0.269572
6519400,0.000000,0.259142
6519500,0.000000,0.298566
6519600,0.000000,0.288043
6519700,0.000000,0.294366
6519800,0.000000,0.280849
6519900,0.000000,0.304086
6520000,0.000000,0.274128
6520100,0.000000,0.255109
6520200,0.000000,0.257267
6520300,0.000000,0.257461
6520400,0.000000,0.254812
6520500,0.000000,0.233503
6520600,0.000000,0.235447
6520700,0.000000,0.251626
6520800,0.000000,0.233650
6520900,0.000000,0.223460
6521000,0.000000,0.198347
6521100,0.000000,0.254284
6521200,0.000000,0.249029
6521300,0.000000,0.229298
6521400,0.000000,0.227383
6521500,0.000000,0.232983
6521600,0.000000,0.246920
6521700,0.000000,0.260590
6521800,0.000000,0.263102
6521900,0.000000,0.257138
6522000,0.000000,0.261015
6522100,0.000000,0.245360
6522200,0.000000,0.265680
6522300,0.000000,0.285989
6522400,0.000000,0.262678
6522500,0.000000,0.261880
6522600,0.000000,0.306097
6522700,0.000000,0.278679
6522800,0.000000,0.276401
6522900,0.000000,0.249918
6523000,0.000000,0.260543
6523100,0.000000,0.237642
6523200,0.000000,0.237666
6523300,0.000000,0.241242
6523400,0.000000,0.280138
6523500,0.000000,0.255091
6523600,0.000000,0.246018
6523700,0.000000,0.234089
6523800,0.000000,0.254363
6523900,0.000000,0.260963
6524000,0.000000,0.246829
6524100,0.000000,0.249060
6524200,0.000000,0.240480
6524300,0.000000,0.253111
6524400,0.000000,0.274273
6524500,0.000000,0.260440
6524600,0.000000,0.258088
6524700,0.000000,0.233606
6524800,0.000000,0.271986
6524900,0.000000,0.269227
6525000,0.000000,0.266148
6525100,0.000000,0.281178
6525200,0.000000,0.281343
6525300,0.000000,0.278888
6525400,0.000000,0.270339
6525500,0.000000,0.236106
6525600,0.000000,0.257833
6525700,0.000000,0.299072
6525800,0.000000,0.277701
6525900,0.000000,0.245650
6526000,0.000000,0.251256
6526100,0.000000,0.257078
6526200,0.000000,0.263503
6526300,0.000000,0.268110
6526400,0.000000,0.271057
6526500,0.000000,0.273360
6526600,0.000000,0.274028
6526700,0.000000,0.299729
6526800,0.000000,0.267872
6526900,0.000000,0.222663
6527000,0.000000,0.244971
6527100,0.000000,0.260333
6527200,0.000000,0.286695
6527300,0.000000,0.256574
6527400,0.000000,0.257585
6527500,0.000000,0.233119
6527600,0.000000,0.281121
6527700,0.000000,0.259991
6527800,0.000000,0.264791
6527900,0.000000,0.269202
6528000,0.000000,0.266640
6528100,0.000000,0.238915
6528200,0.000000,0.247418
6528300,0.000000,0.268757
6528400,0.000000,0.246461
6528500,0.000000,0.274149
6528600,0.000000,0.269467
6528700,0.000000,0.243889
6528800,0.000000,0.246751
6528900,0.000000,0.254724
6529000,0.000000,0.241072
6529100,0.000000,0.262323
6529200,0.000000,0.276380
6529300,0.000000,0.272340
6529400,0.000000,0.281634
6529500,0.000000,0.260859
6529600,0.000000,0.258999
6529700,0.000000,0.230596
6529800,0.000000,0.268850
6529900,0.000000,0.262624
6530000,0.000000,0.255722
6530100,0.000000,0.265979
6530200,0.000000,0.223746
6530300,0.000000,0.250535
6530400,0.000000,0.268476
6530500,0.000000,0.253157
6530600,0.000000,0.268725
6530700,0.000000,0.268902
6530800,0.000000,0.276394
6530900,0.000000,0.254666
6531000,0.000000,0.257453
6531100,0.000000,0.268592
6531200,0.000000,0.288003
6531300,0.000000,0.262251
6531400,0.000000,0.260228
6531500,0.000000,0.272992
6531600,0.000000,0.266771
6531700,0.000000,0.250831
6531800,0.000000,0.253689
6531900,0.000000,0.239182
6532000,0.000000,0.229862
6532100,0.000000,0.227852
6532200,0.000000,0.245020
6532300,0.000000,0.260612
6532400,0.000000,0.230938
6532500,0.000000,0.253968
6532600,0.000000,0.256686
6532700,0.000000,0.245443
6532800,0.000000,0.232273
6532900,0.000000,0.236257
6533000,0.000000,0.243890
6533100,0.000000,0.235716
6533200,0.000000,0.264344
6533300,0.000000,0.254251
6533400,0.000000,0.255754
6533500,0.000000,0.254270
6533600,0.000000,0.260226
6533700,0.000000,0.237778
6533800,0.000000,0.233679
6533900,0.000000,0.259765
6534000,0.000000,0.270783
6534100,0.000000,0.261506
6534200,0.000000,0.259107
6534300,0.000000,0.275060
6534400,0.000000,0.277395
6534500,0.000000,0.263529
6534600,0.000000,0.265017
6534700,0.000000,0.237357
6534800,0.000000,0.248914
6534900,0.000000,0.251993
6535000,0.000000,0.259245
6535100,0.000000,0.263365
6535200,0.000000,0.274933
6535300,0.000000,0.263044
6535400,0.000000,0.265641
6535500,0.000000,0.253068
6535600,0.000000,0.242105
6535700,0.000000,0.271525
6535800,0.000000,0.285377
6535900,0.000000,0.249372
6536000,0.000000,0.227406
6536100,0.000000,0.239847
6536200,0.000000,0.228289
6536300,0.000000,0.240326
6536400,0.000000,0.240907
6536500,0.000000,0.255439
6536600,0.000000,0.260240
6536700,0.000000,0.265198
6536800,0.000000,0.273625
6536900,0.000000,0.277464
6537000,0.000000,0.280092
6537100,0.000000,0.283361
6537200,0.000000,0.287770
6537300,0.000000,0.295691
6537400,0.000000,0.252435
6537500,0.000000,0.245428
6537600,0.000000,0.258619
6537700,0.000000,0.264009
6537800,0.000000,0.258540
6537900,0.000000,0.262901
6538000,0.000000,0.254352
6538100,0.000000,0.293420
6538200,0.000000,0.289228
6538300,0.000000,0.263582
6538400,0.000000,0.250000
6538500,0.000000,0.275904
6538600,0.000000,0.284733
6538700,0.000000,0.276561
6538800,0.000000,0.276298
6538900,0.000000,0.256570
6539000,0.000000,0.279143
6539100,0.000000,0.260917
6539200,0.000000,0.271544
6539300,0.000000,0.251254
6539400,0.000000,0.247059
6539500,0.000000,0.263869
6539600,0.000000,0.264370
6539700,0.000000,0.284557
6539800,0.000000,0.265824
6539900,0.000000,0.279139
6540000,0.000000,0.254494
6540100,0.000000,0.268925
6540200,0.000000,0.267463
6540300,0.000000,0.251198
6540400,0.000000,0.257001
6540500,0.000000,0.250841
6540600,0.000000,0.271500
6540700,0.000000,0.281025
6540800,0.000000,0.296503
6540900,0.000000,0.298573
6541000,0.000000,0.299044
6541100,0.000000,0.283646
6541200,0.000000,0.273586
6541300,0.000000,0.256653
6541400,0.000000,0.271857
6541500,0.000000,0.278308
6541600,0.000000,0.225595
6541700,0.000000,0.245541
6541800,0.000000,0.267116
6541900,0.000000,0.276597
6542000,0.000000,0.270193
6542100,0.000000,0.280356
6542200,0.000000,0.262906
6542300,0.000000,0.232953
6542400,0.000000,0.234109
6542500,0.000000,0.217328
6542600,0.000000,0.273396
6542700,0.000000,0.288700
6542800,0.000000,0.277500
6542900,0.000000,0.290616
6543000,0.000000,0.288194
6543100,0.000000,0.276298
6543200,0.000000,0.257660
6543300,0.000000,0.245103
6543400,0.000000,0.236963
6543500,0.000000,0.273528
6543600,0.000000,0.274051
6543700,0.000000,0.270462
6543800,0.000000,0.309559
6543900,0.000000,0.283851
6544000,0.000000,0.293399
6544100,0.000000,0.287708
6544200,0.000000,0.272465
6544300,0.000000,0.272744
6544400,0.000000,0.276845
6544500,0.000000,0.248216
6544600,0.000000,0.249795
6544700,0.000000,0.237342
6544800,0.000000,0.242580
6544900,0.000000,0.230158
6545000,0.000000,0.274291
6545100,0.000000,0.283592
6545200,0.000000,0.293338
6545300,0.000000,0.274737
6545400,0.000000,0.260353
6545500,0.000000,0.253820
6545600,0.000000,0.277110
6545700,0.000000,0.270700
6545800,0.000000,0.255281
6545900,0.000000,0.258898
6546000,0.000000,0.242644
6546100,0.000000,0.221709
6546200,0.000000,0.212613
6546300,0.000000,0.247487
6546400,0.000000,0.226464
6546500,0.000000,0.270390
6546600,0.000000,0.262294
6546700,0.000000,0.255526
6546800,0.000000,0.234309
6546900,0.000000,0.250615
6547000,0.000000,0.257466
6547100,0.000000,0.260993
6547200,0.000000,0.263927
6547300,0.000000,0.244635
6547400,0.000000,0.250831
6547500,0.000000,0.248564
6547600,0.000000,0.272370
6547700,0.000000,0.236093
6547800,0.000000,0.228823
6547900,0.000000,0.251404
6548000,0.000000,0.248356
6548100,0.000000,0.246150
6548200,0.000000,0.256659
6548300,0.000000,0.247049
6548400,0.000000,0.244128
6548500,0.000000,0.254237
6548600,0.000000,0.241144
6548700,0.000000,0.251488
6548800,0.000000,0.250882
6548900,0.000000,0.261819
6549000,0.000000,0.256447
6549100,0.000000,0.271944
6549200,0.000000,0.251631
6549300,0.000000,0.216259
6549400,0.000000,0.272094
6549500,0.000000,0.250108
6549600,0.000000,0.241096
6549700,0.000000,0.242363
6549800,0.000000,0.264409
6549900,0.000000,0.280579
6550000,0.000000,0.260056
6550100,0.000000,0.250837
6550200,0.000000,0.275459
6550300,0.000000,0.271062
6550400,0.000000,0.277063
6550500,0.000000,0.271719
6550600,0.000000,0.278428
6550700,0.000000,0.255217
6550800,0.000000,0.279457
6550900,0.000000,0.276828
6551000,0.000000,0.278171
6551100,0.000000,0.280088
6551200,0.000000,0.288490
6551300,0.000000,0.281712
6551400,0.000000,0.245542
6551500,0.000000,0.264029
6551600,0.000000,0.291568
6551700,0.000000,0.286605
6551800,0.000000,0.294448
6551900,0.000000,0.280285
6552000,0.000000,0.254508
6552100,0.000000,0.254778
6552200,0.000000,0.270834
6552300,0.000000,0.259381
6552400,0.000000,0.283029
6552500,0.000000,0.278253
6552600,0.000000,0.287273
6552700,0.000000,0.278965
6552800,0.000000,0.280164
6552900,0.000000,0.258961
6553000,0.000000,0.238684
6553100,0.000000,0.259695
6553200,0.000000,0.280924
6553300,0.000000,0.270413
6553400,0.000000,0.276308
6553500,0.000000,0.281564
6553600,0.000000,0.257136
6553700,0.000000,0.273395
6553800,0.000000,0.273880
6553900,0.000000,0.274748
6554000,0.000000,0.286398
6554100,0.000000,0.282753
6554200,0.000000,0.278504
6554300,0.000000,0.286302
6554400,0.000000,0.254089
6554500,0.000000,0.251109
6554600,0.000000,0.247107
6554700,0.000000,0.275477
6554800,0.000000,0.263322
6554900,0.000000,0.263498
6555000,0.000000,0.254621
6555100,0.000000,0.252104
6555200,0.000000,0.228300
6555300,0.000000,0.259929
6555400,0.000000,0.278174
6555500,0.000000,0.289123
6555600,0.000000,0.276403
6555700,0.000000,0.278995
6555800,0.000000,0.280520
6555900,0.000000,0.256090
6556000,0.000000,0.244152
6556100,0.000000,0.238559
6556200,0.000000,0.270278
6556300,0.000000,0.276183
6556400,0.000000,0.259890
6556500,0.000000,0.276189
6556600,0.000000,0.262764
6556700,0.000000,0.258766
6556800,0.000000,0.269428
6556900,0.000000,0.270986
6557000,0.000000,0.246026
6557100,0.000000,0.242391
6557200,0.000000,0.238764
6557300,0.000000,0.245401
6557400,0.000000,0.258726
6557500,0.000000,0.259654
6557600,0.000000,0.247071
6557700,0.000000,0.244194
6557800,0.000000,0.229075
6557900,0.000000,0.219318
6558000,0.000000,0.251184
6558100,0.000000,0.267823
6558200,0.000000,0.286575
6558300,0.000000,0.291119
6558400,0.000000,0.254246
6558500,0.000000,0.277194
6558600,0.000000,0.269433
6558700,0.000000,0.243835
6558800,0.000000,0.211738
6558900,0.000000,0.247923
6559000,0.000000,0.243028
6559100,0.000000,0.256722
6559200,0.000000,0.283440
6559300,0.000000,0.286606
6559400,0.000000,0.274441
6559500,0.000000,0.258068
6559600,0.000000,0.242679
6559700,0.000000,0.264537
6559800,0.000000,0.255369
6559900,0.000000,0.258666
6560000,0.000000,0.266178
6560100,0.000000,0.293141
6560200,0.000000,0.286209
6560300,0.000000,0.231746
6560400,0.000000,0.244762
6560500,0.000000,0.222036
6560600,0.000000,0.258401
6560700,0.000000,0.286979
6560800,0.000000,0.258249
6560900,0.000000,0.259073
6561000,0.000000,0.247221
6561100,0.000000,0.237363
6561200,0.000000,0.262219
6561300,0.000000,0.272224
6561400,0.000000,0.271719
6561500,0.000000,0.267902
6561600,0.000000,0.256733
6561700,0.000000,0.275299
6561800,0.000000,0.286042
6561900,0.000000,0.265624
6562000,0.000000,0.268287
6562100,0.000000,0.291894
6562200,0.000000,0.262569
6562300,0.000000,0.259784
6562400,0.000000,0.266682
6562500,0.000000,0.249601
6562600,0.000000,0.236727
6562700,0.000000,0.249547
6562800,0.000000,0.227212
6562900,0.000000,0.261992
6563000,0.000000,0.262651
6563100,0.000000,0.259038
6563200,0.000000,0.279949
6563300,0.000000,0.251273
6563400,0.000000,0.265179
6563500,0.000000,0.280621
6563600,0.000000,0.268947
6563700,0.000000,0.261177
6563800,0.000000,0.233969
6563900,0.000000,0.256208
6564000,0.000000,0.283922
6564100,0.000000,0.305932
6564200,0.000000,0.281480
6564300,0.000000,0.309936
6564400,0.000000,0.278979
6564500,0.000000,0.264217
6564600,0.000000,0.247761
6564700,0.000000,0.255187
6564800,0.000000,0.272644
6564900,0.000000,0.271299
6565000,0.000000,0.261888
6565100,0.000000,0.294551
6565200,0.000000,0.265237
6565300,0.000000,0.292146
6565400,0.000000,0.271898
6565500,0.000000,0.268251
6565600,0.000000,0.256186
6565700,0.000000,0.265304
6565800,0.000000,0.271953
6565900,0.000000,0.269630
6566000,0.000000,0.276248
6566100,0.000000,0.231015
6566200,0.000000,0.249221
6566300,0.000000,0.246129
6566400,0.000000,0.233544
6566500,0.000000,0.247393
6566600,0.000000,0.240039
6566700,0.000000,0.237142
6566800,0.000000,0.250965
6566900,0.000000,0.240478
6567000,0.000000,0.250961
6567100,0.000000,0.237908
6567200,0.000000,0.243953
6567300,0.000000,0.261892
6567400,0.000000,0.283026
6567500,0.000000,0.284723
6567600,0.000000,0.268358
6567700,0.000000,0.266486
6567800,0.000000,0.260080
6567900,0.000000,0.243727
6568000,0.000000,0.240867
6568100,0.000000,0.212066
6568200,0.000000,0.245152
6568300,0.000000,0.243600
6568400,0.000000,0.244256
6568500,0.000000,0.245816
6568600,0.000000,0.268204
6568700,0.000000,0.259318
6568800,0.000000,0.276871
6568900,0.000000,0.268705
6569000,0.000000,0.244538
6569100,0.000000,0.254927
6569200,0.000000,0.256058
6569300,0.000000,0.284784
6569400,0.000000,0.264980
6569500,0.000000,0.230298
6569600,0.000000,0.225713
6569700,0.000000,0.235840
6569800,0.000000,0.240341
6569900,0.000000,0.232474
6570000,0.000000,0.260650
6570100,0.000000,0.255428
6570200,0.000000,0.276596
6570300,0.000000,0.260199
6570400,0.000000,0.253001
6570500,0.000000,0.249070
6570600,0.000000,0.214133
6570700,0.000000,0.249073
6570800,0.000000,0.249970
6570900,0.000000,0.255746
6571000,0.000000,0.231768
6571100,0.000000,0.246367
6571200,0.000000,0.254145
6571300,0.000000,0.260709
6571400,0.000000,0.262345
6571500,0.000000,0.264935
6571600,0.000000,0.247891
6571700,0.000000,0.229827
6571800,0.000000,0.251921
6571900,0.000000,0.247651
